trabajador_id,licencia_actual_id,vuelo_id,nombre_compania,codigo_compania,rol
59,48.0,13.0,QANTAS,QAF,Piloto
56,,108.0,OCEANAIR,COG,Tripulante de Cabina
19,,121.0,LATAM ECUADOR,XLE,Tripulante de Cabina
15,12.0,88.0,IBERIA,IBE,Piloto
9,29.0,5.0,MARTINAIR HOLLAND,MPH,Piloto
8,45.0,120.0,ETHOPIAN AIRLINES,ETA,Piloto
25,36.0,91.0,LATAM CARGO,UCA,Piloto
59,17.0,51.0,EASTERN AIRLINES,EAL,Piloto
21,22.0,84.0,IBERIA,IBE,Copiloto
7,7.0,71.0,ALITALIA,AZI,Copiloto
28,,30.0,LAW,LAW,Tripulante de Cabina
59,48.0,140.0,BRITISH,BTA,Copiloto
28,,88.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
50,,2.0,LATAM ECUADOR,XLE,Paramedico
17,28.0,114.0,ETHOPIAN AIRLINES,ETA,Piloto
25,36.0,147.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
59,17.0,101.0,NO_COMPANY,NCY,Copiloto
59,48.0,13.0,EASTERN AIRLINES,EAL,Piloto
8,45.0,120.0,AEROVIAS DAP (centro/norte),ADC,Piloto
25,47.0,38.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
37,25.0,27.0,KOREAN AIR,KEA,Copiloto
51,,138.0,LAW,LAW,Tripulante de Cabina
24,35.0,7.0,KOREAN AIR,KEA,Copiloto
21,51.0,36.0,IBERIA,IBE,Copiloto
8,45.0,45.0,MARTINAIR HOLLAND,MPH,Piloto
0,37.0,59.0,IBERIA,IBE,Piloto
59,48.0,20.0,LATAM ARGENTINA,LAM,Copiloto
24,35.0,7.0,LATAM ECUADOR,XLE,Copiloto
28,,97.0,LATAM INTER,LAT,Tripulante de Cabina
47,,111.0,EASTERN AIRLINES,EAL,Paramedico
34,41.0,108.0,OCEANAIR,COG,Copiloto
59,48.0,20.0,ALITALIA,AZI,Copiloto
34,41.0,30.0,ALITALIA,AZI,Copiloto
25,36.0,139.0,KALITTA AIR,KAI,Piloto
56,,98.0,IBERIA,IBE,Tripulante de Cabina
8,15.0,109.0,LATAM ECUADOR,XLE,Piloto
59,48.0,51.0,NO_COMPANY,NCY,Piloto
0,37.0,60.0,IBERIA,IBE,Piloto
25,47.0,141.0,LATAM CARGO,UCA,Copiloto
46,,121.0,UNITED,UAN,Tripulante de Cabina
34,41.0,89.0,OCEANAIR,COG,Piloto
14,,91.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
21,51.0,84.0,KALITTA AIR,KAI,Copiloto
56,,1.0,UNITED,UAN,Tripulante de Cabina
59,48.0,123.0,UNITED,UAN,Copiloto
52,,18.0,LAW,LAW,Paramedico
25,36.0,8.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
34,2.0,108.0,UNITED,UAN,Copiloto
56,,89.0,OCEANAIR,COG,Tripulante de Cabina
40,,82.0,LATAM INTER,LAT,Paramedico
21,22.0,43.0,OCEANAIR,COG,Piloto
50,,5.0,LATAM ECUADOR,XLE,Paramedico
59,48.0,111.0,UNITED,UAN,Piloto
8,45.0,100.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
20,,44.0,KOREAN AIR,KEA,Paramedico
59,17.0,48.0,LAW,LAW,Piloto
21,51.0,115.0,OCEANAIR,COG,Piloto
31,50.0,18.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
25,47.0,91.0,LATAM ECUADOR,XLE,Piloto
23,49.0,14.0,LAW,LAW,Piloto
25,47.0,119.0,EASTERN AIRLINES,EAL,Copiloto
59,48.0,35.0,ALITALIA,AZI,Copiloto
59,48.0,51.0,ALITALIA,AZI,Piloto
25,47.0,138.0,LATAM ECUADOR,XLE,Copiloto
59,48.0,99.0,UNITED,UAN,Copiloto
37,25.0,27.0,BRITISH,BTA,Copiloto
52,,26.0,KALITTA AIR,KAI,Paramedico
56,,46.0,OCEANAIR,COG,Tripulante de Cabina
12,,20.0,KOREAN AIR,KEA,Tripulante de Cabina
5,,38.0,UNITED,UAN,Tripulante de Cabina
7,7.0,54.0,ALITALIA,AZI,Copiloto
56,,36.0,IBERIA,IBE,Tripulante de Cabina
59,17.0,20.0,KOREAN AIR,KEA,Copiloto
37,25.0,3.0,LAW,LAW,Piloto
58,,65.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
32,,67.0,LATAM INTER,LAT,Paramedico
45,,52.0,EASTERN AIRLINES,EAL,Paramedico
34,2.0,34.0,OCEANAIR,COG,Piloto
37,25.0,18.0,LAW,LAW,Piloto
16,,76.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
18,,128.0,LATAM CARGO,UCA,Tripulante de Cabina
58,,1.0,BRITISH,BTA,Tripulante de Cabina
56,,0.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
39,,96.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
58,,44.0,BRITISH,BTA,Tripulante de Cabina
33,,42.0,BRITISH,BTA,Tripulante de Cabina
54,0.0,115.0,KOREAN AIR,KEA,Copiloto
22,,136.0,KALITTA AIR,KAI,Tripulante de Cabina
24,35.0,25.0,IBERIA,IBE,Copiloto
46,,34.0,KALITTA AIR,KAI,Tripulante de Cabina
8,45.0,80.0,LATAM INTER,LAT,Copiloto
22,,77.0,OCEANAIR,COG,Tripulante de Cabina
8,15.0,109.0,LATAM ARGENTINA,LAM,Piloto
39,,106.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
50,,105.0,BRITISH,BTA,Paramedico
21,51.0,140.0,LATAM ECUADOR,XLE,Piloto
30,,121.0,LATAM CARGO,UCA,Paramedico
49,,108.0,KALITTA AIR,KAI,Paramedico
14,,81.0,BRITISH,BTA,Tripulante de Cabina
46,,38.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
40,,86.0,NO_COMPANY,NCY,Paramedico
59,48.0,39.0,LAW,LAW,Piloto
8,45.0,67.0,ETHOPIAN AIRLINES,ETA,Piloto
59,48.0,66.0,NO_COMPANY,NCY,Piloto
49,,30.0,UNITED,UAN,Paramedico
21,51.0,84.0,OCEANAIR,COG,Copiloto
8,15.0,45.0,LATAM DOMESTICO,LUD,Piloto
8,45.0,100.0,MARTINAIR HOLLAND,MPH,Copiloto
15,12.0,77.0,LATAM ARGENTINA,LAM,Copiloto
13,,146.0,KOREAN AIR,KEA,Tripulante de Cabina
25,47.0,37.0,LATAM CARGO,UCA,Piloto
28,,132.0,LATAM INTER,LAT,Tripulante de Cabina
7,7.0,51.0,BRITISH,BTA,Copiloto
15,12.0,88.0,LATAM INTER,LAT,Piloto
50,,2.0,BRITISH,BTA,Paramedico
45,,123.0,EASTERN AIRLINES,EAL,Paramedico
59,17.0,99.0,KOREAN AIR,KEA,Copiloto
21,51.0,139.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
8,45.0,12.0,AEROVIAS DAP (centro/norte),ADC,Piloto
59,17.0,59.0,NO_COMPANY,NCY,Copiloto
59,48.0,123.0,QANTAS,QAF,Copiloto
8,45.0,80.0,LATAM DOMESTICO,LUD,Copiloto
8,45.0,76.0,IBERIA,IBE,Copiloto
27,,49.0,NO_COMPANY,NCY,Paramedico
19,,87.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
59,17.0,140.0,BRITISH,BTA,Copiloto
56,,66.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
25,47.0,141.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
8,15.0,0.0,LATAM ARGENTINA,LAM,Piloto
51,,18.0,NO_COMPANY,NCY,Tripulante de Cabina
25,36.0,119.0,LATAM ECUADOR,XLE,Copiloto
7,7.0,19.0,BRITISH,BTA,Piloto
0,37.0,107.0,LACSA,LRC,Piloto
18,,148.0,BRITISH,BTA,Tripulante de Cabina
0,37.0,116.0,LATAM CARGO,UCA,Copiloto
22,,101.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
8,45.0,60.0,LATAM ECUADOR,XLE,Copiloto
25,47.0,147.0,LATAM ECUADOR,XLE,Copiloto
32,,72.0,QANTAS,QAF,Paramedico
8,15.0,80.0,MARTINAIR HOLLAND,MPH,Copiloto
31,50.0,16.0,ETHOPIAN AIRLINES,ETA,Copiloto
8,45.0,110.0,ETHOPIAN AIRLINES,ETA,Piloto
2,,93.0,KALITTA AIR,KAI,Tripulante de Cabina
34,41.0,109.0,ALITALIA,AZI,Copiloto
46,,34.0,UNITED,UAN,Tripulante de Cabina
59,48.0,52.0,LAW,LAW,Copiloto
18,,103.0,BRITISH,BTA,Tripulante de Cabina
8,15.0,142.0,LATAM ARGENTINA,LAM,Copiloto
34,41.0,106.0,LATAM DOMESTICO,LUD,Copiloto
34,2.0,30.0,LATAM ARGENTINA,LAM,Copiloto
59,48.0,53.0,EASTERN AIRLINES,EAL,Piloto
48,,40.0,LAW,LAW,Tripulante de Cabina
59,17.0,101.0,LATAM ARGENTINA,LAM,Copiloto
37,25.0,105.0,KOREAN AIR,KEA,Copiloto
4,,111.0,OCEANAIR,COG,Tripulante de Cabina
59,17.0,73.0,KOREAN AIR,KEA,Copiloto
8,45.0,119.0,IBERIA,IBE,Piloto
22,,89.0,OCEANAIR,COG,Tripulante de Cabina
59,48.0,126.0,KOREAN AIR,KEA,Copiloto
7,7.0,28.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
8,15.0,45.0,LACSA,LRC,Piloto
38,31.0,99.0,UNITED,UAN,Piloto              
46,,30.0,UNITED,UAN,Tripulante de Cabina
45,,48.0,MARTINAIR HOLLAND,MPH,Paramedico
7,7.0,128.0,BRITISH,BTA,Copiloto
46,,136.0,KALITTA AIR,KAI,Tripulante de Cabina
59,48.0,39.0,UNITED,UAN,Piloto
25,36.0,94.0,LATAM CARGO,UCA,Copiloto
34,2.0,34.0,QANTAS,QAF,Piloto
39,,106.0,LAW,LAW,Tripulante de Cabina
8,45.0,41.0,ETHOPIAN AIRLINES,ETA,Copiloto
59,17.0,9.0,QANTAS,QAF,Copiloto
59,17.0,126.0,KOREAN AIR,KEA,Copiloto
15,12.0,70.0,EASTERN AIRLINES,EAL,Piloto
39,,16.0,QANTAS,QAF,Tripulante de Cabina
17,28.0,47.0,LATAM INTER,LAT,Copiloto
38,40.0,90.0,EASTERN AIRLINES,EAL,Piloto
46,,43.0,UNITED,UAN,Tripulante de Cabina
22,,136.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
37,25.0,4.0,LAW,LAW,Piloto
59,17.0,101.0,ALITALIA,AZI,Copiloto
23,49.0,26.0,MARTINAIR HOLLAND,MPH,Piloto
59,17.0,9.0,ALITALIA,AZI,Copiloto
0,37.0,23.0,LACSA,LRC,Copiloto
41,19.0,50.0,IBERIA,IBE,Piloto
21,22.0,139.0,KALITTA AIR,KAI,Copiloto
23,49.0,82.0,LACSA,LRC,Copiloto
17,28.0,79.0,ETHOPIAN AIRLINES,ETA,Piloto
59,17.0,57.0,KALITTA AIR,KAI,Copiloto
46,,30.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
0,37.0,75.0,LATAM CARGO,UCA,Copiloto
21,22.0,38.0,AEROVIAS DAP (centro/norte),ADC,Piloto
8,15.0,120.0,MARTINAIR HOLLAND,MPH,Piloto
8,15.0,56.0,LATAM DOMESTICO,LUD,Piloto
20,,44.0,LACSA,LRC,Paramedico
46,,45.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
2,,141.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
8,15.0,100.0,LATAM CARGO,UCA,Copiloto
31,50.0,135.0,NO_COMPANY,NCY,Copiloto
59,48.0,59.0,BRITISH,BTA,Copiloto
25,47.0,58.0,LATAM CARGO,UCA,Copiloto
8,15.0,0.0,LATAM ECUADOR,XLE,Piloto
59,48.0,59.0,KALITTA AIR,KAI,Copiloto
21,51.0,36.0,KALITTA AIR,KAI,Copiloto
24,35.0,85.0,LATAM CARGO,UCA,Copiloto
7,7.0,61.0,ALITALIA,AZI,Copiloto
59,17.0,9.0,UNITED,UAN,Copiloto
22,,24.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
26,,48.0,MARTINAIR HOLLAND,MPH,Tripulante de Cabina
8,15.0,76.0,LATAM ECUADOR,XLE,Copiloto
23,49.0,96.0,LACSA,LRC,Copiloto
24,35.0,93.0,KOREAN AIR,KEA,Copiloto
40,,39.0,ETHOPIAN AIRLINES,ETA,Paramedico
8,45.0,144.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
8,45.0,41.0,MARTINAIR HOLLAND,MPH,Copiloto
52,,114.0,ETHOPIAN AIRLINES,ETA,Paramedico
54,0.0,138.0,LATAM INTER,LAT,Piloto
59,17.0,101.0,KALITTA AIR,KAI,Copiloto
30,,64.0,LATAM ECUADOR,XLE,Paramedico
0,37.0,40.0,NO_COMPANY,NCY,Copiloto
25,36.0,58.0,BRITISH,BTA,Copiloto
59,17.0,140.0,OCEANAIR,COG,Copiloto
34,41.0,106.0,QANTAS,QAF,Copiloto
15,12.0,70.0,LACSA,LRC,Piloto
48,,48.0,LAW,LAW,Tripulante de Cabina
34,41.0,73.0,ALITALIA,AZI,Piloto
59,17.0,57.0,LATAM ARGENTINA,LAM,Copiloto
17,28.0,118.0,ETHOPIAN AIRLINES,ETA,Piloto
38,40.0,99.0,LATAM DOMESTICO,LUD,Piloto              
8,15.0,12.0,MARTINAIR HOLLAND,MPH,Piloto
48,,40.0,ALITALIA,AZI,Tripulante de Cabina
16,,95.0,LATAM ECUADOR,XLE,Tripulante de Cabina
51,,96.0,NO_COMPANY,NCY,Tripulante de Cabina
24,35.0,147.0,LATAM ECUADOR,XLE,Piloto
47,,0.0,OCEANAIR,COG,Paramedico
59,17.0,74.0,QANTAS,QAF,Piloto
4,,98.0,LAW,LAW,Tripulante de Cabina
8,15.0,110.0,MARTINAIR HOLLAND,MPH,Piloto
8,45.0,56.0,LATAM CARGO,UCA,Piloto
59,48.0,3.0,OCEANAIR,COG,Copiloto
8,15.0,131.0,LATAM ARGENTINA,LAM,Piloto
21,22.0,115.0,OCEANAIR,COG,Piloto
30,,143.0,LATAM CARGO,UCA,Paramedico
38,31.0,5.0,UNITED,UAN,Copiloto
25,36.0,137.0,KALITTA AIR,KAI,Piloto
4,,138.0,OCEANAIR,COG,Tripulante de Cabina
59,48.0,108.0,BRITISH,BTA,Piloto
52,,69.0,ETHOPIAN AIRLINES,ETA,Paramedico
53,,43.0,AEROVIAS DAP (centro/norte),ADC,Paramedico
42,,115.0,LACSA,LRC,Tripulante de Cabina
59,17.0,35.0,BRITISH,BTA,Copiloto
59,17.0,48.0,NO_COMPANY,NCY,Piloto
52,,114.0,KALITTA AIR,KAI,Paramedico
8,15.0,131.0,LATAM INTER,LAT,Piloto
41,19.0,25.0,KOREAN AIR,KEA,Piloto
59,48.0,111.0,LATAM ARGENTINA,LAM,Piloto
19,,6.0,MARTINAIR HOLLAND,MPH,Tripulante de Cabina
21,51.0,38.0,LATAM ECUADOR,XLE,Piloto
10,11.0,69.0,ETHOPIAN AIRLINES,ETA,Piloto
10,11.0,78.0,MARTINAIR HOLLAND,MPH,Piloto
19,,125.0,MARTINAIR HOLLAND,MPH,Tripulante de Cabina
59,17.0,73.0,EASTERN AIRLINES,EAL,Copiloto
25,36.0,145.0,LATAM ECUADOR,XLE,Piloto
8,45.0,119.0,LATAM DOMESTICO,LUD,Piloto
59,48.0,101.0,EASTERN AIRLINES,EAL,Copiloto
5,,19.0,UNITED,UAN,Tripulante de Cabina
8,45.0,64.0,LATAM ECUADOR,XLE,Copiloto
34,41.0,106.0,ALITALIA,AZI,Copiloto
56,,94.0,BRITISH,BTA,Tripulante de Cabina
47,,131.0,LATAM ARGENTINA,LAM,Paramedico
11,,45.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
46,,8.0,UNITED,UAN,Tripulante de Cabina
24,35.0,112.0,KOREAN AIR,KEA,Piloto
59,17.0,66.0,EASTERN AIRLINES,EAL,Piloto
59,17.0,117.0,KOREAN AIR,KEA,Copiloto
8,15.0,80.0,IBERIA,IBE,Copiloto
40,,23.0,LAW,LAW,Paramedico
25,36.0,144.0,BRITISH,BTA,Piloto
26,,48.0,LAW,LAW,Tripulante de Cabina
25,36.0,37.0,AEROVIAS DAP (centro/norte),ADC,Piloto
58,,68.0,BRITISH,BTA,Tripulante de Cabina
22,,90.0,LATAM ARGENTINA,LAM,Tripulante de Cabina
47,,131.0,EASTERN AIRLINES,EAL,Paramedico
9,29.0,5.0,BRITISH,BTA,Piloto
25,36.0,72.0,KALITTA AIR,KAI,Piloto
20,,60.0,KOREAN AIR,KEA,Paramedico
40,,83.0,LATAM INTER,LAT,Paramedico
8,45.0,120.0,LATAM ARGENTINA,LAM,Piloto
8,15.0,67.0,LACSA,LRC,Piloto
58,,80.0,BRITISH,BTA,Tripulante de Cabina
59,48.0,140.0,KOREAN AIR,KEA,Copiloto
8,15.0,144.0,ETHOPIAN AIRLINES,ETA,Copiloto
2,,45.0,BRITISH,BTA,Tripulante de Cabina
53,,38.0,KALITTA AIR,KAI,Paramedico
59,17.0,2.0,EASTERN AIRLINES,EAL,Piloto
23,49.0,44.0,LAW,LAW,Copiloto
1,,45.0,LATAM ECUADOR,XLE,Tripulante de Cabina
59,48.0,98.0,NO_COMPANY,NCY,Piloto
59,48.0,3.0,NO_COMPANY,NCY,Copiloto
59,17.0,126.0,EASTERN AIRLINES,EAL,Copiloto
23,49.0,118.0,NO_COMPANY,NCY,Copiloto
8,15.0,56.0,LATAM CARGO,UCA,Piloto
37,25.0,4.0,BRITISH,BTA,Piloto
37,25.0,63.0,BRITISH,BTA,Piloto
0,37.0,22.0,IBERIA,IBE,Copiloto
5,,13.0,ALITALIA,AZI,Tripulante de Cabina
59,48.0,73.0,BRITISH,BTA,Copiloto
56,,140.0,BRITISH,BTA,Tripulante de Cabina
21,51.0,111.0,KALITTA AIR,KAI,Copiloto
25,36.0,103.0,LATAM CARGO,UCA,Copiloto
19,,121.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
21,51.0,98.0,LATAM ECUADOR,XLE,Copiloto
58,,86.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
51,,96.0,KALITTA AIR,KAI,Tripulante de Cabina
25,36.0,91.0,BRITISH,BTA,Piloto
25,47.0,8.0,LATAM ECUADOR,XLE,Copiloto
59,48.0,129.0,ALITALIA,AZI,Copiloto
59,17.0,73.0,KALITTA AIR,KAI,Copiloto
52,,69.0,KALITTA AIR,KAI,Paramedico
59,17.0,15.0,OCEANAIR,COG,Copiloto
41,19.0,10.0,IBERIA,IBE,Copiloto
12,,113.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
22,,131.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
25,36.0,81.0,BRITISH,BTA,Piloto
58,,39.0,LACSA,LRC,Tripulante de Cabina
22,,99.0,UNITED,UAN,Tripulante de Cabina
59,48.0,15.0,OCEANAIR,COG,Copiloto
59,48.0,4.0,NO_COMPANY,NCY,Copiloto
59,48.0,4.0,OCEANAIR,COG,Copiloto
22,,59.0,LACSA,LRC,Tripulante de Cabina
58,,65.0,UNITED,UAN,Tripulante de Cabina
59,48.0,2.0,KALITTA AIR,KAI,Piloto
56,,104.0,KALITTA AIR,KAI,Tripulante de Cabina
8,15.0,45.0,LATAM ARGENTINA,LAM,Piloto
40,,35.0,NO_COMPANY,NCY,Paramedico
31,50.0,71.0,ETHOPIAN AIRLINES,ETA,Piloto
58,,65.0,BRITISH,BTA,Tripulante de Cabina
58,,87.0,LACSA,LRC,Tripulante de Cabina
16,,69.0,LATAM ECUADOR,XLE,Tripulante de Cabina
54,0.0,137.0,KOREAN AIR,KEA,Copiloto
59,17.0,129.0,BRITISH,BTA,Copiloto
4,,47.0,LAW,LAW,Tripulante de Cabina
22,,109.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
50,,16.0,UNITED,UAN,Paramedico
0,37.0,148.0,ALITALIA,AZI,Piloto
59,17.0,48.0,QANTAS,QAF,Piloto
8,45.0,87.0,LATAM CARGO,UCA,Copiloto
59,48.0,126.0,ALITALIA,AZI,Copiloto
19,,6.0,LATAM ECUADOR,XLE,Tripulante de Cabina
56,,104.0,UNITED,UAN,Tripulante de Cabina
17,28.0,79.0,OCEANAIR,COG,Piloto
8,15.0,142.0,LACSA,LRC,Copiloto
59,17.0,13.0,KOREAN AIR,KEA,Piloto
28,,26.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
21,51.0,61.0,AEROVIAS DAP (centro/norte),ADC,Piloto
59,17.0,108.0,LAW,LAW,Piloto
12,,20.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
8,45.0,67.0,LATAM CARGO,UCA,Piloto
59,17.0,4.0,UNITED,UAN,Copiloto
10,11.0,0.0,IBERIA,IBE,Copiloto
37,25.0,7.0,OCEANAIR,COG,Piloto
59,48.0,13.0,LATAM ARGENTINA,LAM,Piloto
25,36.0,148.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
7,7.0,28.0,NO_COMPANY,NCY,Copiloto
23,49.0,97.0,MARTINAIR HOLLAND,MPH,Piloto
1,,37.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
59,48.0,39.0,KALITTA AIR,KAI,Piloto
49,,34.0,KALITTA AIR,KAI,Paramedico
59,17.0,86.0,EASTERN AIRLINES,EAL,Copiloto
40,,22.0,LATAM INTER,LAT,Paramedico
58,,99.0,LACSA,LRC,Tripulante de Cabina
20,,110.0,LACSA,LRC,Paramedico
39,,9.0,LAW,LAW,Tripulante de Cabina
21,51.0,124.0,AEROVIAS DAP (centro/norte),ADC,Copiloto
25,36.0,138.0,LATAM CARGO,UCA,Copiloto
21,51.0,54.0,KALITTA AIR,KAI,Piloto
21,22.0,84.0,LATAM ECUADOR,XLE,Copiloto
34,2.0,89.0,UNITED,UAN,Piloto
0,37.0,22.0,LACSA,LRC,Copiloto
21,22.0,135.0,KALITTA AIR,KAI,Piloto
10,11.0,78.0,IBERIA,IBE,Piloto
25,47.0,119.0,BRITISH,BTA,Copiloto
56,,47.0,OCEANAIR,COG,Tripulante de Cabina
31,50.0,135.0,ETHOPIAN AIRLINES,ETA,Copiloto
8,15.0,60.0,LATAM ARGENTINA,LAM,Copiloto
4,,140.0,LAW,LAW,Tripulante de Cabina
40,,86.0,LATAM INTER,LAT,Paramedico
21,22.0,61.0,KALITTA AIR,KAI,Piloto
23,49.0,22.0,NO_COMPANY,NCY,Piloto
59,48.0,73.0,KALITTA AIR,KAI,Copiloto
50,,16.0,BRITISH,BTA,Paramedico
59,17.0,111.0,UNITED,UAN,Piloto
25,47.0,145.0,LATAM ECUADOR,XLE,Piloto
2,,91.0,LAW,LAW,Tripulante de Cabina
53,,115.0,AEROVIAS DAP (centro/norte),ADC,Paramedico
54,0.0,11.0,KALITTA AIR,KAI,Copiloto
58,,103.0,UNITED,UAN,Tripulante de Cabina
23,49.0,130.0,MARTINAIR HOLLAND,MPH,Copiloto
21,51.0,139.0,KALITTA AIR,KAI,Copiloto
15,12.0,88.0,LATAM ARGENTINA,LAM,Piloto
37,25.0,105.0,QANTAS,QAF,Copiloto
25,36.0,142.0,KALITTA AIR,KAI,Piloto
24,35.0,85.0,KOREAN AIR,KEA,Copiloto
24,35.0,146.0,LATAM CARGO,UCA,Copiloto
23,49.0,96.0,LAW,LAW,Copiloto
2,,78.0,BRITISH,BTA,Tripulante de Cabina
38,31.0,121.0,EASTERN AIRLINES,EAL,Piloto
16,,25.0,ETHOPIAN AIRLINES,ETA,Tripulante de Cabina
47,,129.0,OCEANAIR,COG,Paramedico
58,,128.0,NO_COMPANY,NCY,Tripulante de Cabina
15,46.0,88.0,LATAM ARGENTINA,LAM,Piloto
8,15.0,67.0,LATAM ARGENTINA,LAM,Piloto
17,28.0,47.0,MARTINAIR HOLLAND,MPH,Copiloto
59,48.0,86.0,KOREAN AIR,KEA,Copiloto
8,15.0,100.0,LATAM ECUADOR,XLE,Copiloto
0,37.0,72.0,LACSA,LRC,Copiloto
8,15.0,100.0,LACSA,LRC,Copiloto
26,,92.0,MARTINAIR HOLLAND,MPH,Tripulante de Cabina
59,17.0,123.0,OCEANAIR,COG,Copiloto
15,46.0,24.0,IBERIA,IBE,Piloto
56,,129.0,IBERIA,IBE,Tripulante de Cabina
19,,50.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
34,41.0,106.0,UNITED,UAN,Copiloto
8,45.0,60.0,LATAM INTER,LAT,Copiloto
56,,66.0,KALITTA AIR,KAI,Tripulante de Cabina
28,,52.0,LATAM INTER,LAT,Tripulante de Cabina
2,,46.0,IBERIA,IBE,Tripulante de Cabina
56,,1.0,KALITTA AIR,KAI,Tripulante de Cabina
59,17.0,52.0,OCEANAIR,COG,Copiloto
46,,102.0,UNITED,UAN,Tripulante de Cabina
59,17.0,48.0,BRITISH,BTA,Piloto
33,,29.0,QANTAS,QAF,Tripulante de Cabina
59,17.0,140.0,KALITTA AIR,KAI,Copiloto
51,,39.0,KALITTA AIR,KAI,Tripulante de Cabina
21,22.0,136.0,IBERIA,IBE,Piloto
2,,34.0,BRITISH,BTA,Tripulante de Cabina
24,35.0,63.0,LATAM ECUADOR,XLE,Copiloto
59,48.0,74.0,LATAM ARGENTINA,LAM,Piloto
31,50.0,57.0,AEROVIAS DAP (centro/norte),ADC,Piloto
8,15.0,76.0,LATAM CARGO,UCA,Copiloto
7,7.0,128.0,KALITTA AIR,KAI,Copiloto
8,15.0,132.0,LATAM CARGO,UCA,Copiloto
22,,36.0,KALITTA AIR,KAI,Tripulante de Cabina
24,35.0,125.0,ETHOPIAN AIRLINES,ETA,Piloto
58,,70.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
25,47.0,125.0,KALITTA AIR,KAI,Copiloto
15,46.0,134.0,EASTERN AIRLINES,EAL,Piloto
19,,119.0,AEROVIAS DAP (centro/norte),ADC,Tripulante de Cabina
34,41.0,42.0,OCEANAIR,COG,Piloto
24,35.0,25.0,LATAM ECUADOR,XLE,Copiloto
8,15.0,12.0,LATAM ECUADOR,XLE,Piloto
59,48.0,66.0,LAW,LAW,Piloto
25,36.0,142.0,LATAM ECUADOR,XLE,Piloto
51,,23.0,LAW,LAW,Tripulante de Cabina
59,48.0,31.0,LATAM ARGENTINA,LAM,Piloto
21,22.0,140.0,OCEANAIR,COG,Piloto
59,48.0,9.0,LATAM ARGENTINA,LAM,Copiloto
34,2.0,42.0,OCEANAIR,COG,Piloto
17,28.0,89.0,LATAM INTER,LAT,Copiloto
25,47.0,141.0,KALITTA AIR,KAI,Copiloto
2,,104.0,IBERIA,IBE,Tripulante de Cabina
18,,145.0,BRITISH,BTA,Tripulante de Cabina
2,,138.0,KALITTA AIR,KAI,Tripulante de Cabina
19,,85.0,LATAM ECUADOR,XLE,Tripulante de Cabina
21,51.0,133.0,KALITTA AIR,KAI,Piloto
59,17.0,4.0,KOREAN AIR,KEA,Copiloto
0,37.0,148.0,LATAM CARGO,UCA,Piloto
16,,125.0,EASTERN AIRLINES,EAL,Tripulante de Cabina
13,,3.0,LATAM CARGO,UCA,Tripulante de Cabina
0,37.0,70.0,LATAM CARGO,UCA,Copiloto
25,47.0,137.0,KALITTA AIR,KAI,Piloto
25,36.0,142.0,LATAM CARGO,UCA,Piloto
37,25.0,113.0,LAW,LAW,Piloto
50,,85.0,UNITED,UAN,Paramedico
46,,121.0,LATAM DOMESTICO,LUD,Tripulante de Cabina
8,15.0,55.0,IBERIA,IBE,Copiloto
37,25.0,3.0,KOREAN AIR,KEA,Piloto
25,47.0,138.0,LATAM CARGO,UCA,Copiloto
51,,116.0,NO_COMPANY,NCY,Tripulante de Cabina
21,51.0,43.0,LATAM ECUADOR,XLE,Piloto
